"idx","data","godzina","flow"
"7886","28/06/2014","16",200.5
"7887","28/06/2014","17",195.75
"7888","28/06/2014","18",169.25
"7889","28/06/2014","19",133.75
"7890","28/06/2014","20",115.5
"7891","28/06/2014","21",86
"7892","28/06/2014","22",65.5
"7893","28/06/2014","23",44.25
"7894","28/07/2014","00",70.5
"7895","28/07/2014","01",26.5
"7896","28/07/2014","02",12.125
"7897","28/07/2014","03",29.625
"7898","28/07/2014","04",78.5
"7899","28/07/2014","05",88.25
"7900","28/07/2014","06",163
"7901","28/07/2014","07",332
"7902","28/07/2014","08",355.75
"7903","28/07/2014","09",279
"7904","28/07/2014","10",267
"7905","28/07/2014","11",261.75
"7906","28/07/2014","12",233.75
"7907","28/07/2014","13",290.25
"7908","28/07/2014","14",291.25
"7909","28/07/2014","15",273.75
"7910","28/07/2014","16",331.25
"7911","28/07/2014","17",296
"7912","28/07/2014","18",247
"7913","28/07/2014","19",154.25
"7914","28/07/2014","20",114.25
"7915","28/07/2014","21",67.25
"7916","28/07/2014","22",41.75
"7917","28/07/2014","23",34.5
"7918","28/08/2014","00",43.25
"7919","28/08/2014","01",22.75
"7920","28/08/2014","02",20.25
"7921","28/08/2014","03",17.25
"7922","28/08/2014","04",37
"7923","28/08/2014","05",80.5
"7924","28/08/2014","06",154
"7925","28/08/2014","07",326
"7926","28/08/2014","08",363.5
"7927","28/08/2014","09",300.5
"7928","28/08/2014","10",259.25
"7929","28/08/2014","11",250.25
"7930","28/08/2014","12",228.75
"7931","28/08/2014","13",239.5
"7932","28/08/2014","14",238.75
"7933","28/08/2014","15",246.75
"7934","28/08/2014","16",281
"7935","28/08/2014","17",266.75
"7936","28/08/2014","18",200.25
"7937","28/08/2014","19",176.25
"7938","28/08/2014","20",97.5
"7939","28/08/2014","21",102.5
"7940","28/08/2014","22",57.75
"7941","28/08/2014","23",65.75
"7942","28/09/2014","00",31.875
"7943","28/09/2014","01",19.125
"7944","28/09/2014","02",17.75
"7945","28/09/2014","03",11.5
"7946","28/09/2014","04",12.5
"7947","28/09/2014","05",23.5
"7948","28/09/2014","06",41
"7949","28/09/2014","07",74.5
"7950","28/09/2014","08",96.625
"7951","28/09/2014","09",174.25
"7952","28/09/2014","10",230.5
"7953","28/09/2014","11",237.375
"7954","28/09/2014","12",238.5
"7955","28/09/2014","13",220.625
"7956","28/09/2014","14",180.375
"7957","28/09/2014","15",183.25
"7958","28/09/2014","16",206
"7959","28/09/2014","17",179.25
"7960","28/09/2014","18",164.125
"7961","28/09/2014","19",106.875
"7962","28/09/2014","20",72.625
"7963","28/09/2014","21",50.125
"7964","28/09/2014","22",33.625
"7965","28/09/2014","23",20.125
"7966","28/10/2014","00",22.375
"7967","28/10/2014","01",17.25
"7968","28/10/2014","02",11.875
"7969","28/10/2014","03",22.875
"7970","28/10/2014","04",24.375
"7971","28/10/2014","05",76.875
"7972","28/10/2014","06",145.25
"7973","28/10/2014","07",323.625
"7974","28/10/2014","08",362.75
"7975","28/10/2014","09",268
"7976","28/10/2014","10",263.875
"7977","28/10/2014","11",244.375
"7978","28/10/2014","12",211.5
"7979","28/10/2014","13",221.875
"7980","28/10/2014","14",223.875
"7981","28/10/2014","15",220
"7982","28/10/2014","16",266.25
"7983","28/10/2014","17",257.875
"7984","28/10/2014","18",200.25
"7985","28/10/2014","19",128.625
"7986","28/10/2014","20",88.875
"7987","28/10/2014","21",73.125
"7988","28/10/2014","22",48.875
"7989","28/10/2014","23",39.25
"7990","28/11/2014","00",15.875
"7991","28/11/2014","01",12.875
"7992","28/11/2014","02",11.9375
"7993","28/11/2014","03",15
"7994","28/11/2014","04",25.875
"7995","28/11/2014","05",71
"7996","28/11/2014","06",141.625
"7997","28/11/2014","07",369.125
"7998","28/11/2014","08",391
"7999","28/11/2014","09",311.875
"8000","28/11/2014","10",265
"8001","28/11/2014","11",236.75
"8002","28/11/2014","12",218.625
"8003","28/11/2014","13",209.25
"8004","28/11/2014","14",215.375
"8005","28/11/2014","15",223.875
"8006","28/11/2014","16",248.25
"8007","28/11/2014","17",235.875
"8008","28/11/2014","18",169.625
"8009","28/11/2014","19",117.875
"8010","28/11/2014","20",74.875
"8011","28/11/2014","21",58.125
"8012","28/11/2014","22",45.375
"8013","28/11/2014","23",37
"8014","28/12/2014","00",15
"8015","28/12/2014","01",18
"8016","28/12/2014","02",11.5
"8017","28/12/2014","03",7.5
"8018","28/12/2014","04",9.5
"8019","28/12/2014","05",17.5
"8020","28/12/2014","06",27.75
"8021","28/12/2014","07",54
"8022","28/12/2014","08",67
"8023","28/12/2014","09",154
"8024","28/12/2014","10",232
"8025","28/12/2014","11",268.5
"8026","28/12/2014","12",239
"8027","28/12/2014","13",227.25
"8028","28/12/2014","14",162.75
"8029","28/12/2014","15",153
"8030","28/12/2014","16",156.75
"8031","28/12/2014","17",129.25
"8032","28/12/2014","18",109.5
"8033","28/12/2014","19",78.5
"8034","28/12/2014","20",64
"8035","28/12/2014","21",51.75
"8036","28/12/2014","22",28.75
"8037","28/12/2014","23",35.75
"8038","29/01/2014","00",12.375
"8039","29/01/2014","01",11.4375
"8040","29/01/2014","02",9.5
"8041","29/01/2014","03",14.625
"8042","29/01/2014","04",26.6875
"8043","29/01/2014","05",69.375
"8044","29/01/2014","06",143.5
"8045","29/01/2014","07",350
"8046","29/01/2014","08",406.125
"8047","29/01/2014","09",267
"8048","29/01/2014","10",212.75
"8049","29/01/2014","11",205.125
"8050","29/01/2014","12",198.625
"8051","29/01/2014","13",208.5
"8052","29/01/2014","14",191.125
"8053","29/01/2014","15",202.375
"8054","29/01/2014","16",232.125
"8055","29/01/2014","17",240.125
"8056","29/01/2014","18",165.875
"8057","29/01/2014","19",101.625
"8058","29/01/2014","20",66
"8059","29/01/2014","21",49.5
"8060","29/01/2014","22",40.375
"8061","29/01/2014","23",23.625
"8062","29/03/2014","00",26.75
"8063","29/03/2014","01",17.5
"8064","29/03/2014","02",14.5
"8065","29/03/2014","03",13.375
"8066","29/03/2014","04",16
"8067","29/03/2014","05",37.25
"8068","29/03/2014","06",68.25
"8069","29/03/2014","07",130
"8070","29/03/2014","08",187.75
"8071","29/03/2014","09",252.5
"8072","29/03/2014","10",282.5
"8073","29/03/2014","11",287.25
"8074","29/03/2014","12",253
"8075","29/03/2014","13",236
"8076","29/03/2014","14",207.5
"8077","29/03/2014","15",208.75
"8078","29/03/2014","16",212.5
"8079","29/03/2014","17",215.5
"8080","29/03/2014","18",181.25
"8081","29/03/2014","19",108.25
"8082","29/03/2014","20",79
"8083","29/03/2014","21",70.75
"8084","29/03/2014","22",45.75
"8085","29/03/2014","23",40
"8086","29/04/2014","00",15.25
"8087","29/04/2014","01",10.25
"8088","29/04/2014","02",6.6875
"8089","29/04/2014","03",12.75
"8090","29/04/2014","04",25.75
"8091","29/04/2014","05",70.5
"8092","29/04/2014","06",163.75
"8093","29/04/2014","07",361.5
"8094","29/04/2014","08",434.75
"8095","29/04/2014","09",268
"8096","29/04/2014","10",231
"8097","29/04/2014","11",221
"8098","29/04/2014","12",208.25
"8099","29/04/2014","13",204.75
"8100","29/04/2014","14",197.25
"8101","29/04/2014","15",228.75
"8102","29/04/2014","16",262.75
"8103","29/04/2014","17",269.5
"8104","29/04/2014","18",188.25
"8105","29/04/2014","19",122.75
"8106","29/04/2014","20",64.5
"8107","29/04/2014","21",45.25
"8108","29/04/2014","22",37.75
"8109","29/04/2014","23",22.25
"8110","29/05/2014","00",26.75
"8111","29/05/2014","01",15.125
"8112","29/05/2014","02",19
"8113","29/05/2014","03",21.5
"8114","29/05/2014","04",29.75
"8115","29/05/2014","05",76.5
"8116","29/05/2014","06",150.75
"8117","29/05/2014","07",319
"8118","29/05/2014","08",388
"8119","29/05/2014","09",294.25
"8120","29/05/2014","10",262
"8121","29/05/2014","11",263.5
"8122","29/05/2014","12",242.75
"8123","29/05/2014","13",238
"8124","29/05/2014","14",259.25
"8125","29/05/2014","15",225.5
"8126","29/05/2014","16",278.75
"8127","29/05/2014","17",274.25
"8128","29/05/2014","18",197.5
"8129","29/05/2014","19",143.25
"8130","29/05/2014","20",101.75
"8131","29/05/2014","21",59.5
"8132","29/05/2014","22",45.75
"8133","29/05/2014","23",30
"8134","29/06/2014","00",30.5
"8135","29/06/2014","01",21.5
"8136","29/06/2014","02",18
"8137","29/06/2014","03",7.75
"8138","29/06/2014","04",11.5
"8139","29/06/2014","05",29.75
"8140","29/06/2014","06",37.75
"8141","29/06/2014","07",89.25
"8142","29/06/2014","08",105.25
"8143","29/06/2014","09",177
"8144","29/06/2014","10",229
"8145","29/06/2014","11",268.75
"8146","29/06/2014","12",242.25
"8147","29/06/2014","13",240.25
"8148","29/06/2014","14",173
"8149","29/06/2014","15",234.25
"8150","29/06/2014","16",278
"8151","29/06/2014","17",201.25
"8152","29/06/2014","18",179.25
"8153","29/06/2014","19",132
"8154","29/06/2014","20",89.25
"8155","29/06/2014","21",92.5
"8156","29/06/2014","22",35
"8157","29/06/2014","23",30.5
"8158","29/07/2014","00",19.25
"8159","29/07/2014","01",15.75
"8160","29/07/2014","02",22
"8161","29/07/2014","03",15
"8162","29/07/2014","04",27
"8163","29/07/2014","05",79.25
"8164","29/07/2014","06",142
"8165","29/07/2014","07",340.75
"8166","29/07/2014","08",345.5
"8167","29/07/2014","09",264.75
"8168","29/07/2014","10",247
"8169","29/07/2014","11",258.5
"8170","29/07/2014","12",225
"8171","29/07/2014","13",251.5
"8172","29/07/2014","14",214.75
"8173","29/07/2014","15",230.5
"8174","29/07/2014","16",263.25
"8175","29/07/2014","17",257.25
"8176","29/07/2014","18",162.75
"8177","29/07/2014","19",126.75
"8178","29/07/2014","20",84.5
"8179","29/07/2014","21",86.75
"8180","29/07/2014","22",45
"8181","29/07/2014","23",31.5
"8182","29/08/2014","00",35.75
"8183","29/08/2014","01",22.5
"8184","29/08/2014","02",20.25
"8185","29/08/2014","03",24.3125
"8186","29/08/2014","04",26.75
"8187","29/08/2014","05",80.75
"8188","29/08/2014","06",151.5
"8189","29/08/2014","07",311.5
"8190","29/08/2014","08",330.75
"8191","29/08/2014","09",293.5
"8192","29/08/2014","10",268.75
"8193","29/08/2014","11",288
"8194","29/08/2014","12",247.5
"8195","29/08/2014","13",270.25
"8196","29/08/2014","14",271.75
"8197","29/08/2014","15",240.75
"8198","29/08/2014","16",264.25
"8199","29/08/2014","17",251.5
"8200","29/08/2014","18",212
"8201","29/08/2014","19",198
"8202","29/08/2014","20",99.5
"8203","29/08/2014","21",123.25
"8204","29/08/2014","22",67.25
"8205","29/08/2014","23",68
"8206","29/09/2014","00",13.75
"8207","29/09/2014","01",8.125
"8208","29/09/2014","02",11.625
"8209","29/09/2014","03",18.875
"8210","29/09/2014","04",37.875
"8211","29/09/2014","05",82.875
"8212","29/09/2014","06",152.625
"8213","29/09/2014","07",377.375
"8214","29/09/2014","08",417.875
"8215","29/09/2014","09",269.375
"8216","29/09/2014","10",226.375
"8217","29/09/2014","11",200.25
"8218","29/09/2014","12",193
"8219","29/09/2014","13",196.125
"8220","29/09/2014","14",187.875
"8221","29/09/2014","15",208.375
"8222","29/09/2014","16",236.875
"8223","29/09/2014","17",234.25
"8224","29/09/2014","18",176.5
"8225","29/09/2014","19",109.5
"8226","29/09/2014","20",66.75
"8227","29/09/2014","21",51.875
"8228","29/09/2014","22",31.875
"8229","29/09/2014","23",20.125
"8230","29/10/2014","00",22.875
"8231","29/10/2014","01",16.75
"8232","29/10/2014","02",12
"8233","29/10/2014","03",23.5625
"8234","29/10/2014","04",25.125
"8235","29/10/2014","05",76.625
"8236","29/10/2014","06",148.25
"8237","29/10/2014","07",322.875
"8238","29/10/2014","08",354.5
"8239","29/10/2014","09",279.25
"8240","29/10/2014","10",260.875
"8241","29/10/2014","11",254.125
"8242","29/10/2014","12",221.25
"8243","29/10/2014","13",222.625
"8244","29/10/2014","14",222.375
"8245","29/10/2014","15",228.5
"8246","29/10/2014","16",257.75
"8247","29/10/2014","17",245.875
"8248","29/10/2014","18",201.75
"8249","29/10/2014","19",136.125
"8250","29/10/2014","20",93.125
"8251","29/10/2014","21",76.875
"8252","29/10/2014","22",50.125
"8253","29/10/2014","23",46.5
"8254","29/11/2014","00",23.875
"8255","29/11/2014","01",16.5
"8256","29/11/2014","02",13.875
"8257","29/11/2014","03",14.25
"8258","29/11/2014","04",16.875
"8259","29/11/2014","05",34.875
"8260","29/11/2014","06",63.5
"8261","29/11/2014","07",128.25
"8262","29/11/2014","08",207.25
"8263","29/11/2014","09",275.75
"8264","29/11/2014","10",284
"8265","29/11/2014","11",270.875
"8266","29/11/2014","12",251.75
"8267","29/11/2014","13",243.125
"8268","29/11/2014","14",202.875
"8269","29/11/2014","15",199.75
"8270","29/11/2014","16",176.625
"8271","29/11/2014","17",162.625
"8272","29/11/2014","18",136
"8273","29/11/2014","19",96.375
"8274","29/11/2014","20",62.25
"8275","29/11/2014","21",58.125
"8276","29/11/2014","22",53.875
"8277","29/11/2014","23",40.375
"8278","29/12/2014","00",16.25
"8279","29/12/2014","01",9.5
"8280","29/12/2014","02",10.5
"8281","29/12/2014","03",8.375
"8282","29/12/2014","04",20.625
"8283","29/12/2014","05",26.5
"8284","29/12/2014","06",76.5
"8285","29/12/2014","07",158.5
"8286","29/12/2014","08",213.5
"8287","29/12/2014","09",218
"8288","29/12/2014","10",293
"8289","29/12/2014","11",308.75
"8290","29/12/2014","12",227.25
"8291","29/12/2014","13",240
"8292","29/12/2014","14",218.25
"8293","29/12/2014","15",180
"8294","29/12/2014","16",186.75
"8295","29/12/2014","17",150
"8296","29/12/2014","18",109.5
"8297","29/12/2014","19",84.75
"8298","29/12/2014","20",56.5
"8299","29/12/2014","21",41.25
"8300","29/12/2014","22",31.5
"8301","29/12/2014","23",28.5
"8302","30/01/2014","00",12.5
"8303","30/01/2014","01",11.25
"8304","30/01/2014","02",12.4375
"8305","30/01/2014","03",16
"8306","30/01/2014","04",25.25
"8307","30/01/2014","05",64.5
"8308","30/01/2014","06",144.25
"8309","30/01/2014","07",344.5
"8310","30/01/2014","08",405
"8311","30/01/2014","09",274.375
"8312","30/01/2014","10",209.125
"8313","30/01/2014","11",203.5
"8314","30/01/2014","12",198.25
"8315","30/01/2014","13",201
"8316","30/01/2014","14",194.125
"8317","30/01/2014","15",217.25
"8318","30/01/2014","16",233
"8319","30/01/2014","17",231.375
"8320","30/01/2014","18",168.625
"8321","30/01/2014","19",115.375
"8322","30/01/2014","20",64.625
"8323","30/01/2014","21",56.5
"8324","30/01/2014","22",39.75
"8325","30/01/2014","23",22.875
"8326","30/03/2014","00",28.5
"8327","30/03/2014","01",16.75
"8328","30/03/2014","02",13.75
"8329","30/03/2014","03",15
"8330","30/03/2014","04",12.5
"8331","30/03/2014","05",24.625
"8332","30/03/2014","06",37
"8333","30/03/2014","07",76.5
"8334","30/03/2014","08",91.25
"8335","30/03/2014","09",151.25
"8336","30/03/2014","10",203.5
"8337","30/03/2014","11",256.75
"8338","30/03/2014","12",243.25
"8339","30/03/2014","13",230.75
"8340","30/03/2014","14",189.25
"8341","30/03/2014","15",221.25
"8342","30/03/2014","16",303.5
"8343","30/03/2014","17",219.75
"8344","30/03/2014","18",222.5
"8345","30/03/2014","19",182.25
"8346","30/03/2014","20",129.25
"8347","30/03/2014","21",69
"8348","30/03/2014","22",35.75
"8349","30/03/2014","23",25.25
"8350","30/04/2014","00",15.25
"8351","30/04/2014","01",10.25
"8352","30/04/2014","02",10.75
"8353","30/04/2014","03",14.3125
"8354","30/04/2014","04",29.25
"8355","30/04/2014","05",79
"8356","30/04/2014","06",164.25
"8357","30/04/2014","07",384
"8358","30/04/2014","08",422
"8359","30/04/2014","09",302.25
"8360","30/04/2014","10",220.25
"8361","30/04/2014","11",226.5
"8362","30/04/2014","12",207
"8363","30/04/2014","13",222.25
"8364","30/04/2014","14",228.25
"8365","30/04/2014","15",223
"8366","30/04/2014","16",269.25
"8367","30/04/2014","17",274
"8368","30/04/2014","18",206.25
"8369","30/04/2014","19",137.25
"8370","30/04/2014","20",99.25
"8371","30/04/2014","21",61.5
"8372","30/04/2014","22",71.75
"8373","30/04/2014","23",22.75
"8374","30/05/2014","00",16
"8375","30/05/2014","01",11.5
"8376","30/05/2014","02",12
"8377","30/05/2014","03",15
"8378","30/05/2014","04",31.6875
"8379","30/05/2014","05",56.75
"8380","30/05/2014","06",136.25
"8381","30/05/2014","07",294.25
"8382","30/05/2014","08",322
"8383","30/05/2014","09",276.5
"8384","30/05/2014","10",252.75
"8385","30/05/2014","11",273.5
"8386","30/05/2014","12",229.75
"8387","30/05/2014","13",242.25
"8388","30/05/2014","14",228
"8389","30/05/2014","15",229
"8390","30/05/2014","16",255.5
"8391","30/05/2014","17",264.5
"8392","30/05/2014","18",213
"8393","30/05/2014","19",133.5
"8394","30/05/2014","20",101.5
"8395","30/05/2014","21",83.25
"8396","30/05/2014","22",42
"8397","30/05/2014","23",48
"8398","30/06/2014","00",16.5
"8399","30/06/2014","01",11
"8400","30/06/2014","02",16
"8401","30/06/2014","03",20.6875
"8402","30/06/2014","04",44
"8403","30/06/2014","05",80.5
"8404","30/06/2014","06",167.75
"8405","30/06/2014","07",373.5
"8406","30/06/2014","08",412.25
"8407","30/06/2014","09",287.5
"8408","30/06/2014","10",231.5
"8409","30/06/2014","11",227.75
"8410","30/06/2014","12",220.5
"8411","30/06/2014","13",243
"8412","30/06/2014","14",210
"8413","30/06/2014","15",212
"8414","30/06/2014","16",275
"8415","30/06/2014","17",253.25
"8416","30/06/2014","18",185.75
"8417","30/06/2014","19",122.25
"8418","30/06/2014","20",84.5
"8419","30/06/2014","21",67.25
"8420","30/06/2014","22",34.5
"8421","30/06/2014","23",31.75
"8422","30/07/2014","00",16.75
"8423","30/07/2014","01",17.75
"8424","30/07/2014","02",17
"8425","30/07/2014","03",18
"8426","30/07/2014","04",27.75
"8427","30/07/2014","05",84
"8428","30/07/2014","06",154
"8429","30/07/2014","07",329
"8430","30/07/2014","08",388.75
"8431","30/07/2014","09",278.75
"8432","30/07/2014","10",239.5
"8433","30/07/2014","11",234.25
"8434","30/07/2014","12",237.5
"8435","30/07/2014","13",221
"8436","30/07/2014","14",220.25
"8437","30/07/2014","15",221.25
"8438","30/07/2014","16",287.25
"8439","30/07/2014","17",247.25
"8440","30/07/2014","18",195
"8441","30/07/2014","19",126.5
"8442","30/07/2014","20",111.25
"8443","30/07/2014","21",75.75
"8444","30/07/2014","22",50.75
"8445","30/07/2014","23",42
"8446","30/08/2014","00",48.75
"8447","30/08/2014","01",43
"8448","30/08/2014","02",41
"8449","30/08/2014","03",33.75
"8450","30/08/2014","04",19
"8451","30/08/2014","05",66.75
"8452","30/08/2014","06",86.5
"8453","30/08/2014","07",137.25
"8454","30/08/2014","08",221.25
"8455","30/08/2014","09",308.5
"8456","30/08/2014","10",301
"8457","30/08/2014","11",396
"8458","30/08/2014","12",283
"8459","30/08/2014","13",269.5
"8460","30/08/2014","14",292.25
"8461","30/08/2014","15",224.25
"8462","30/08/2014","16",179.5
"8463","30/08/2014","17",253.5
"8464","30/08/2014","18",200
"8465","30/08/2014","19",181.75
"8466","30/08/2014","20",102.25
"8467","30/08/2014","21",112
"8468","30/08/2014","22",93
"8469","30/08/2014","23",78
"8470","30/09/2014","00",14.125
"8471","30/09/2014","01",11.375
"8472","30/09/2014","02",11.9375
"8473","30/09/2014","03",15
"8474","30/09/2014","04",25.375
"8475","30/09/2014","05",66.25
"8476","30/09/2014","06",148.625
"8477","30/09/2014","07",375.25
"8478","30/09/2014","08",414.625
"8479","30/09/2014","09",266.375
"8480","30/09/2014","10",231.375
"8481","30/09/2014","11",199
"8482","30/09/2014","12",194.625
"8483","30/09/2014","13",189.5
"8484","30/09/2014","14",198
"8485","30/09/2014","15",210.25
"8486","30/09/2014","16",240.25
"8487","30/09/2014","17",258.75
"8488","30/09/2014","18",187.375
"8489","30/09/2014","19",118.375
"8490","30/09/2014","20",67.75
"8491","30/09/2014","21",51
"8492","30/09/2014","22",40.25
"8493","30/09/2014","23",22.25
"8494","30/10/2014","00",22.625
"8495","30/10/2014","01",18
"8496","30/10/2014","02",12.625
"8497","30/10/2014","03",23.25
"8498","30/10/2014","04",23.875
